"run_id","habitat_patches"
"828725904088819E",12
"828758917151593B",4
"828775663008185A",14
"828816691711709E",12
"828840826870455B",2
"828846862818752B",3
"828919986721334D",6
"828933985861565E",5
"828935924890593C",5
"828950887490562E",14
"829110620617038A",18
"829124468553007E",4
"82912587367441A",3
"829140832261603D",3
"829145405845676A",11
"829239814229732B",2
"829244623880791C",7
"829381397977089D",4
"829388843936808E",16
"829412833969220D",5
"829413710917477A",7
"829447739244952C",13
"82948250840957E",9
"829543823514522D",10
"829559300296120D",12
"829617792002026A",18
"829620823936641C",17
"82964854551540D",8
"829673586094629B",13
"829687532318706C",12
"82969792365778A",11
"829780149955409D",11
"829822116210365D",20
"829880673640823A",13
"829912417298378D",13
"830024902531475B",6
"830047080853001A",7
"830058576820198B",3
"830093954451431B",14
"83012717480082C",5
"83013716495261C",9
"830138831850817A",12
"830164871453904E",15
"830202426759993E",18
"830234700084722E",14
"830301978036721A",13
"830341471163752C",15
"830463086521426C",13
"830469943870691A",7
"830480620918216B",10
"83048971564920D",15
"830546939388604D",4
"830569579407877E",2
"830592531268023A",6
"830647222914823D",11
"830698118338394B",13
"830745183419206D",11
"830848352546325B",10
"830854809394216A",2
"830921738964017A",2
"831081598803958D",11
"831111778357299E",9
"831113295490018C",11
"831193512621981D",11
"83121750671806E",9
"831224413963457E",2
"831224544132855E",4
"83124125785533D",12
"831243941547658D",3
"831245351674842A",7
"831271340629542C",2
"831275032395181E",11
"831288126746152C",11
"831399631453069D",5
"831470632331049E",5
"831556699319758C",9
"831597903212714E",10
"831634225633584C",14
"83167746672354A",10
"831754125624857E",13
"831779901748659A",5
"831788905202104C",3
"831801138887431B",3
"83181744440202B",4
"83183833236529B",3
"831884782178440E",9
"831943512346253D",2
"831984129601622A",13
"832016132039650C",12
"832024802674027C",3
"832026271218536A",16
"832046743100601A",12
"832101698327318D",6
"832142940762382C",8
"832176904979800C",10
"832248549196831D",9
"832264650059356C",2
"832289582870519C",16
"832350128599405C",12
"832356491775877D",9
"83238997718173B",9
"832400181951675B",4
"832421651337079E",14
"832430745684444C",13
"832452371750528B",10
"832495206153602D",10
"832502091412718D",16
"832517716607676D",8
"832548010051317D",17
"832670975773329C",9
"832675444260271A",13
"832684448010048A",12
"832745238690060B",16
"832756607628473A",15
"832772700638555C",9
"832773368273484C",14
"832785623408975D",15
"832858525330251D",9
"832892800275363B",6
"832923560733585E",10
"832961222940619A",6
"833058524127614B",3
"833089670091161C",4
"833111365139041C",12
"833153103396974A",2
"833162753198703D",8
"833234768760120A",15
"833276454411765E",4
"833301755472876B",21
"833308583357546D",13
"833312065100562A",4
"833330938586430C",6
"83335448627137E",10
"833393675101619E",12
"833398175632336D",13
"833454826923635D",3
"833522389789331D",11
"833585965379841D",7
"833600313530131A",6
"833608420369414E",15
"833621456942382E",12
"833654104537512B",8
"833657258317412A",11
"83374562990808C",2
"833788547414099D",9
"833790204806920B",6
"83380594028538B",2
"833850344155158C",11
"83397313837516A",13
"83401906071151A",7
"834113642582931A",12
"834157885951881E",10
"834169325750129A",9
"834245157326862E",8
"83432036299323A",11
"834348097052847E",8
"834378500100634D",19
"834456907464245B",12
"834510083585426E",2
"834584112739909D",11
"834676202284944D",2
"834703024888657E",15
"834724665667447E",14
"834853699682051E",13
"834914917200771D",10
"835034209720830B",12
"835066962679600C",16
"835076962071708B",4
"835105982460538A",10
"835266923356037A",17
"835307624249718D",11
"83537656000678C",9
"835388077240094D",14
"835391161719911D",11
"835414773490972A",4
"835450157524740C",3
"835496690524586E",11
"835510267191221E",2
"835539345818158E",11
"835587175785443D",5
"835608666025781C",18
"835615616216609A",20
"835728368858918E",7
"835758098110797B",13
"835791490648307D",10
"83579788049144C",12
"835822969621419E",8
"835863154868615B",3
"835870867363628E",9
"835940442348769A",10
"835956661795269D",13
"83596573488333E",12
"835968315782628D",8
"835993669329971E",5
"836009259317169E",2
"836011022408837E",6
"83605915234757B",2
"836065233043811E",3
"836149632314663D",13
"836217894007368A",13
"836244657054011A",8
"836291571761648A",10
"836342904824932E",5
"836371286130473A",8
"836373152063396C",13
"836386995204765B",13
"836390024635313C",2
"836467439089120E",12
"836486092707516C",4
"83648613205125D",13
"83648960988864E",9
"836544067986471C",9
"836568518395666D",2
"836588122932026D",6
"836615601054942C",10
"836683665637893C",11
"836709819858057E",10
"836712001458500E",8
"836795327329376E",4
"83681241401346D",5
"836838515783139B",13
"836864295140133B",11
"836926979217836D",9
"836947926512065C",15
"836980477847914D",4
"837009615285893B",9
"837012015619278A",6
"837108141573648B",18
"837171017273065B",7
"837181883861888D",13
"837277377862012E",10
"837337465470515B",9
"837347343844214A",2
"837352539847171A",4
"837382752584624B",2
"83739986106306D",15
"837418767853987C",5
"837439548051606A",10
"837440750928738A",14
"837449018745493B",5
"837452885465149E",4
"837472523661093B",8
"837548920484501E",14
"837600929177671C",7
"837607851550815C",7
"837637550629857C",5
"83763937330602A",4
"83774906496426E",3
"837950664141639E",5
"838032314223524B",14
"838071658795929C",11
"83808323210782A",4
"838109242079697D",5
"838112710103929E",8
"838159232142565C",11
"838218807799365D",10
"838247507847207C",13
"838288398152060D",2
"838321841881964D",17
"838407794845165A",7
"838446078348188C",14
"83851817275332C",11
"838554098105433D",12
"838580324276965A",13
"838621252881989E",18
"838650529309021A",2
"838776558547635B",2
"838860169665716B",4
"838923092385034E",12
"839007325769578D",7
"83904931673505B",4
"839103728516698E",14
"839110632956835C",4
"839154286195478B",3
"839176105725670A",12
"839176411017918E",17
"839266396680394D",5
"839272873298641B",8
"839289444590257C",4
"839297910810216D",10
"839319409681586C",4
"839366214538125E",10
"839438820388543C",3
"839449070446154D",11
"839455203480906A",5
"839482107884531D",12
"839553164864072B",9
"839618715654323D",17
"839636242423645D",11
"839652921193404D",6
"839685979077808D",8
"839707228600943B",15
"839750988601535B",4
"839849108020407A",10
"839900390848121A",14
"839904303937455E",4
"839963275643538B",16
"840084422962702E",2
"840181608166401B",7
"840198295112012C",5
"840228095204017B",7
"840243895557278B",15
"840254233714792C",8
"840255986528305D",18
"840257731248820E",9
"840306776294742B",15
"840349970037961E",10
"840397854366425A",10
"840426858317480C",3
"840434973514437A",8
"840514980454872D",8
"840517940066589B",17
"840559772361215C",2
"840650753634494D",10
"840688901711175B",12
"840725064197675E",2
"84073942559388C",12
"840745240241016D",9
"840793355651742A",8
"840798268213825C",14
"840808188777129D",12
"840809243104792D",3
"840906360393282B",13
"840974581803833A",9
"841008862451232A",5
"841043849792686C",7
"841077595881340B",3
"841143675727893E",10
"84116912736677C",5
"8412110442069E",6
"841255154708025C",13
"841308472523826A",2
"841386990627140C",13
"841395736598132B",14
"841402985833884C",13
"84150103594254D",11
"841668929307152B",8
"841728380414983C",16
"841748407973705E",9
"841864042344155C",12
"841869055410588B",17
"84187680951546D",11
"841897799624744C",18
"842013395520325E",7
"8420138034042C",3
"842015969820857D",13
"84203507461854D",12
"842035601797504E",3
"842107374124952B",11
"842132061697602A",16
"842149430651269B",19
"842161681216037E",4
"842166388822236D",14
"842217622792244E",2
"842229421395701C",3
"842237656773487D",7
"842283950608797C",7
"842319513580459E",11
"842321469706254A",4
"842360531465351A",14
"842392710514761D",4
"84240601776907E",5
"842441602419628A",16
"842466564139757A",3
"842488986392545E",5
"842575797745425B",13
"842593900366196D",2
"842629462205813A",11
"842790611812794D",16
"842845203074123E",8
"842916937124711C",18
"842937134999219E",13
"842958361003649D",5
"842976998220091A",8
"842994296745190A",10
"843073206744325C",3
"843086159203438D",6
"843167714324985D",15
"843224408820131C",17
"843252503555729B",5
"84326338163938D",11
"843267628033002C",3
"84333800078728A",6
"84338507280704E",17
"843397716254774D",4
"843443045401443E",7
"84344805002771C",5
"843458544412666C",9
"843517807894189C",9
"843558351888059B",15
"843567614034061A",16
"843614907507652E",10
"843670205099453C",3
"843691395088164A",3
"843727922568185A",7
"843825627599321A",10
"843849714328900B",2
"843895243788670B",11
"84391404224799A",9
"843914168024740D",10
"843949394472916B",12
"843969976791763E",12
"843971869119143D",8
"84398501208368E",13
"843985482114981D",13
"84410398209844C",4
"844173892137304C",5
"844174156821813E",10
"844179785794194B",17
"844191078936937A",5
"844206593616535A",2
"844247837862723A",10
"844288867203251A",13
"844335696499827B",3
"844341061310243A",3
"844348470904910C",12
"844394836074126B",13
"844401214890367E",14
"8444140102664E",19
"844429268073309E",7
"844441135991613D",9
"844479729224913E",14
"844520031039069D",13
"84458258095471A",4
"844611736001202E",15
"844615732318306D",5
"844619956091048C",3
"844646985783875E",9
"844735803070299C",2
"844754523872687D",13
"845006541707233B",2
"845021502190233A",8
"845025753851730D",3
"84506813475926B",10
"845153518878980A",14
"845242039497188A",7
"845266661098502B",3
"845305680505528E",6
"845319655831950B",11
"845433478364143C",7
"845452912217145C",3
"84552160851574E",12
"845620817057954E",8
"845650990675981C",14
"845668858751869D",2
"845693444509899E",11
"845871864131624D",2
"845900677171631E",12
"845919779962433B",4
"845977639921715A",10
"845978754869684C",14
"84597890357426C",10
"845982103578281E",12
"845985666169749D",20
"846013289990205A",5
"846014716939984E",13
"84602886498834D",9
"84608848181429C",4
"846090347834365A",17
"846136129465456E",14
"846222333162323B",12
"846261359822540A",13
"846351752621752B",3
"846376419347501A",10
"846426570141144B",7
"846505046792169C",2
"846584398941025D",18
"846664805733588A",5
"846698106986437B",8
"846748030809874C",3
"846768746161221D",4
"846840637568710D",2
"846855693167519D",8
"846910344726772D",7
"846955038748741B",11
"847022176863855B",9
"847023203061101C",4
"847043931160988D",10
"847127975826687B",9
"847142345447233E",9
"84719120033260C",8
"847237689866237E",4
"847243147088024E",4
"847243320065015E",12
"84734042331633A",10
"847367391929294B",8
"847414441410283A",2
"847415088890208E",11
"847455019667241A",5
"847475023921850C",5
"847517836871692A",5
"847543594066975A",14
"847600467798729A",5
"847603633165104C",8
"847612684648379B",17
"847662920415828C",10
"847679079601527D",9
"847771371248954C",2
"847776360922347E",4
"847783676282534C",9
"847859275643403A",4
"847877734304297D",11
"848056030394973C",9
"848156452885306C",10
"848164345326055D",5
"848181462620376C",3
"848186518170D",4
"848262828411762E",9
"848282037866798E",7
"848286873129086E",10
"848289179148534A",12
"848322290438319D",12
"848349892880288E",7
"848401027974022D",12
"84842351348970C",5
"84842973240773C",7
"848454808553823E",16
"848552089836144E",14
"848556542706640A",10
"848717371875455D",4
"848725709849960D",3
"848739807907538E",10
"8487422509984D",12
"848751915604963D",16
"848779848107927D",2
"848844812684172B",15
"848849711907150D",9
"848895337197002A",11
"848903528482409C",13
"848993244483260D",5
"849050811663895B",2
"849052170674044C",11
"849094928835154C",7
"849193381248433B",7
"849208412464723D",17
"849233687959602B",12
"849254720598701C",5
"849288673415450A",7
"849426809266211E",5
"849430373157967E",2
"849535122194126C",10
"849594736863631A",4
"8496075670758A",13
"849644739922464C",9
"849678770085691B",3
"84978512868177E",12
"849865305528331A",3
"849867414539310C",13
"849881812719834C",10
"849925181666722B",7
"849954398497044E",10
"849988348103107E",13
"850035816453052C",3
"850136181923621A",8
"850274544778856E",11
"850359177075660C",8
"850360658081215D",3
"850431433198944C",7
"850570301789040D",2
"850639319978741B",12
"85070853730415A",10
"850873648107235A",14
"850878124213927A",9
"850895121281052B",2
"850930511726321C",8
"850969334489182C",6
"850986612240142D",9
"851051381959427C",10
"851093595064806A",10
"851138171524907D",17
"851186554484765B",9
"851235554979694E",11
"851268421497910E",17
"851274456301445D",3
"851283340734598E",5
"851344773198676E",14
"851414440858693E",15
"851485223270277B",18
"851507690406451B",3
"851637682357792C",10
"851669619787163C",3
"851751169052404C",18
"851754702338713B",4
"851802074667682A",14
"851845707662225B",6
"851908886037579C",13
"851963175929432B",2
"852033579396226C",2
"852082221913828D",13
"85210088044454E",11
"852111781068925D",15
"852154781173262E",18
"852329975932746D",2
"852360352300820A",12
"852386162280703D",10
"852434005780326D",3
"852453562944521B",12
"852544281314635B",10
"852666061523858E",2
"852725880893B",3
"852729708957872D",11
"85274548718301A",9
"85275705364567D",14
"852766804484560D",3
"852781745411233A",14
"852822433503263C",2
"85291891162453E",2
"85299993460909A",13
"853035389041859B",11
"853052697495345B",3
"85307923988329C",2
"853091494365015B",4
"853132018990568B",8
"853149017415323C",11
"853167186576044A",19
"853221169255446D",15
"853226943300347D",5
"853304752677100B",5
"85331553071957B",9
"853492002508674B",4
"853521442122854E",14
"853577999945456E",6
"853580296036604E",9
"853613245880099E",14
"853615991207537A",14
"853657857973831C",4
"853664497726908A",17
"853728368326001B",14
"853747880652056C",5
"853780215834759C",3
"853785810823151A",14
"853790464199037D",3
"853876029732243D",12
"853915771078119D",9
"85393521925754E",11
"853935939413502D",9
"853950853776479E",3
"854036199962398C",14
"854045508471409B",8
"854045711554386D",4
"854074406324158A",2
"854107262748531B",2
"854109956319761E",15
"854207916190487E",9
"854235397949867A",10
"854324265200100E",10
"854491013843854E",2
"854491740191085E",12
"854617986453164A",6
"854634003641936C",4
"854662748155983A",11
"854768551659401B",5
"85478284063106D",16
"854786500787383A",3
"85482391133147E",13
"85488769296794A",13
"854901724189183A",12
"855048590229605C",13
"855094755181523E",19
"855122082987711E",3
"85516808763819B",5
"85520883748674A",5
"855260398587690D",3
"855274497922804C",11
"855294648038823E",11
"855353541044767A",3
"855497786529597A",2
"855515586505190B",14
"85554620245162C",11
"85557930874380E",8
"855591125656210E",3
"855669075442503E",6
"8557119460373E",4
"855747836295034C",11
"855752617560083C",8
"855791275184354C",13
"855792730582361C",3
"855858905118754C",10
"855882718687304B",6
"855900822561010E",3
"856053133079543C",10
"856066858596023B",2
"856184966303127D",11
"856269235630171A",14
"856380947996930B",11
"8564192097871C",8
"856466880329938B",6
"856478683088857C",12
"856534113106873D",4
"856542287258954E",6
"85655813078792E",5
"856656192132902C",15
"856689283718273B",5
"85670299381626C",3
"856703904307816E",2
"856760123935787A",7
"856809950411680B",16
"856853270459073E",10
"856856007271172D",13
"856920401543058C",5
"856932597324154A",5
"856940440811855D",15
"857093021070874A",5
"857114565527733B",13
"857124477625216A",4
"857127928941441E",14
"857181745622680B",18
"857184573546355B",4
"857229155742958B",10
"857261209013651E",9
"857301120327300A",5
"857385472219066B",16
"857387807879093B",6
"857436889733391C",12
"857438662264995A",17
"857445320536850A",3
"857469968606830E",14
"857478772147719B",9
"857535313174743C",5
"85753951870292B",7
"85755218572799A",2
"857586856423823C",2
"857615831957032E",12
"857663025252404E",5
"857718428556559C",7
"857727475970595A",3
"857742966813091C",2
"857894877853034A",12
"858022331264079E",7
"858486891020390D",18
"858521351895297C",2
"858544904910475B",11
"85855896876879D",8
"858569562389156D",3
"85857480779124C",7
"858627328825889E",8
"858627425402170D",8
"858729059024572B",15
"858743045335030E",15
"858758002984241A",12
"858863923008024B",9
"858869357538358D",2
"858876508010519C",2
"858891652354166A",4
"858928659170850D",9
"858938726576762C",2
"858958454098245A",12
"859056424457096B",8
"859059997902031B",16
"859063295504104C",4
"859124537197399C",2
"859135576623330A",2
"859168345907568A",4
"859211689075359B",4
"859212806308914A",12
"859235803197328C",4
"859275478811035C",14
"859279230760052C",13
"859293951081845B",7
"859314373850946E",6
"859429140867030B",3
"859442674982092C",11
"859468783884409B",11
"859502084578645D",11
"859528933025510D",5
"859538103130057C",3
"859560716672215E",2
"859599824236408A",9
"85961491776952D",4
"859623617285136A",10
"859623730172220C",3
"859636880550643D",8
"859650198660486C",12
"859703598313692D",9
"859788704437073B",2
"859871924332485D",3
"859917717383033C",5
"86003133919672B",8
"860036497279137E",6
"86005174368183E",2
"86014528817631D",3
"860153812109883C",8
"860184130235047E",11
"860202841963379B",9
"860290152989280E",8
"860423526435053A",4
"860447354000336A",8
"860510062357196A",8
"860529547962540C",14
"860637277795602C",14
"860700064949214E",3
"860713815181131D",15
"860770177989880C",9
"860813161568819B",14
"860831251644835D",2
"860848157122540C",13
"860879619771848B",4
"860910581138768E",16
"860935981156176B",14
"860952834238074A",8
"860953989812629A",5
"860991662350009C",6
"861029477010992B",7
"861122338403667C",12
"86118466741246B",11
"861300170729244E",14
"861333267310235E",14
"86133802006522E",7
"861413787583249C",11
"861421068394087B",13
"861438636594522C",16
"8614687171755E",12
"8615264929027B",10
"86154915607428E",14
"861592297827567A",6
"861610636633931B",14
"861660148868322C",11
"861673311658314E",10
"861782719998625A",13
"861785885185661C",13
"86182148428873A",4
"861850653731145E",2
"861866159534659E",7
"861903073173393C",10
"861942412451662C",10
"86195603677172E",10
"861957994329121B",11
"86197656167584E",4
"862063958958501B",5
"86209186761386E",14
"862114631860057E",3
"862133549732561E",3
"862166035508645E",5
"862190975157008E",11
"862204427812219D",2
"862211254925947B",9
"862260500933161C",8
"86226291852232E",16
"862315560005785B",14
"862373312319144D",13
"86250141828838D",3
"86251728223868B",3
"862523683405767C",11
"862531295385907D",5
"862542113360971C",4
"862666009422284E",3
"862679101969601B",11
"862686582501583A",14
"86272756574214E",4
"862747383496044D",9
"862763019510598C",10
"862819623927767E",3
"862834291709348D",5
"862943839212736C",10
"863008679690820E",2
"863032525735763D",5
"863065517603448B",14
"863135658318482D",13
"863177290074297A",11
"863187665672709D",8
"863193508018963B",11
"863299831269263E",2
"86341944748598D",2
"863428371018771E",13
"863440770422613C",13
"863446189578236C",2
"863450215301235A",12
"863498636735707D",11
"863541877569704E",12
"863569404109981C",11
"863579015116812D",15
"86359328472437E",6
"863608028281586A",8
"863729201227005E",15
"863762969803395A",13
"863855416116136E",13
"863865389363851D",8
"863948137600563C",5
"864002630651621E",12
"864032854674552C",12
"864138409978054D",6
"864162419632059A",6
"864168660451006C",4
"864168863846344D",3
"864169064950500A",9
"864207315463295B",13
"864230167756367E",9
"864286215285342E",5
"864320931522253A",5
"864422655155303E",13
"864505687838408C",6
"864530525405661C",11
"864576004794446A",11
"864612675468418B",5
"864663557220440B",12
"864666871311228C",2
"864740125691811C",18
"864766697232746C",12
"864806372901115B",13
"864814941090223B",2
"864822259712772B",16
"864850228480255C",13
"864876906761374E",2
"864915892452600B",10
"864966530858733E",14
"864986790327329B",3
"864992570461472D",11
"865028766181789D",9
"865061668610933D",14
"865087556557088D",5
"865096495709095A",20
"865156752140105A",4
"865227050823255C",13
"865268336230624E",17
"865299318852115B",4
"865314668214716D",9
"865350681448663B",13
"865422720462239B",11
"865498634966970A",9
"865511905398595D",2
"865586339165381B",4
"865590147010800D",15
"865594986162307B",4
"865621220229215B",2
"8656334237202A",15
"865669343470831B",9
"865802710238602B",10
"865809304711884C",4
"865852337372895E",12
"865879439021558E",6
"86593082534523C",10
"865998278650459C",6
"866055122112983A",10
"866060466049096A",5
"866075607466980D",2
"866227864253192E",2
"866247359071709B",10
"86629445818030E",2
"866311084513467D",2
"86635249860481A",2
"866386736674014D",13
"866555027161294B",2
"866629624225961B",6
"866655242429919C",12
"866662356471755A",5
"866671861391004E",15
"866686906533338E",12
"866688365080773E",3
"866706151153490A",9
"86674333852976B",11
"866764548101202D",15
"866784668062365D",2
"866802798694772D",14
"866821448008357B",9
"866844686034485C",11
"866889046785837E",10
"866892625503027D",16
"866921748332856B",8
"86703327461582B",15
"867084516533126D",13
"867122653396652D",14
"867167934195675D",3
"867206328010280A",17
"867259087206970C",9
"867287670307163D",7
"867366095524862B",8
"867389339023196E",10
"867389754337717B",3
"867445385236569E",6
"867483121936365D",16
"867546115409609A",14
"86759488078618C",2
"867764687669297E",3
"867903381719373A",14
"868031289518805D",10
"868124613518576A",2
"868148261834825D",2
"868172143192504D",14
"868182425997682E",2
"868242304281910B",12
"868248996986773C",6
"868295469812043B",7
"868299814294976A",8
"868316664427485A",14
"868322239436977A",8
"868329524253784E",9
"868483805430057C",10
"868548078170212E",3
"868612390909036C",3
"868631418141083C",2
"868651438365252E",14
"868659703153782A",14
"868824077374647A",16
"868833598063176E",2
"868853375155824D",3
"86885935073325E",14
"86891575887590C",17
"868973245608447E",8
"869106563939765B",9
"869119393937152B",11
"869150373435304C",9
"869200516420841B",7
"86920493828465A",14
"869208514482368D",2
"869301686572360A",12
"869335531850313C",3
"869357857937167E",18
"869361290322921D",14
"869379968851973C",11
"869402608172311C",2
"86946234720229E",13
"869527670257858A",10
"869548033546067A",5
"86960704147463C",2
"869607366297117A",10
"869692130458840A",4
"869693297304655A",5
"869698172056147E",4
"86974687002039D",15
"86976993542277B",18
"869795841511124C",6
"869829464775113B",5
"869842408268748B",7
"869946515414203B",6
"870005418814726D",4
"870081964567216E",6
"870132539310951B",14
"870139206343252D",4
"870285048152589C",13
"870326194542789E",14
"870360794518379E",10
"870424918314402C",9
"870470269982785A",2
"87047751449265E",15
"870477710441354E",8
"870490790150028D",5
"870548039446041E",9
"870602174645270E",13
"870612219385552A",2
"870626004932415B",5
"870667965779174C",12
"870686494464945B",17
"870743274199470B",13
"870745206055664A",4
"870784234277218D",2
"870805623107944C",17
"870840488365287D",5
"870844083470607B",2
"87098820758736E",11
"870988603452041E",13
"871076398822109D",14
"871084393644971C",4
"871087061691216C",5
"871184953185688A",9
"871185941605279A",9
"871242337430280E",12
"871291964198214D",6
"871310032613427A",7
"871322186856941A",8
"871362314322540D",15
"871381650097499A",11
"8713832891918D",5
"871416264031370D",2
"871422041311108C",12
"871431747068192C",5
"871433150333924E",6
"871447478441478E",5
"871463786800810A",11
"871552974414798B",12
"87157732390023D",17
"871695665655275C",6
"871811452571422B",7
"871835109324782A",14
"871877414251426B",9
"871885019665165C",3
"871903533937683C",2
"871908085200164C",15
"871916349509248E",11
"871921551425362E",12
"871951512338738C",9
"871990276013637B",3
"871997992523952B",16
"872071188015069E",3
"872090707291229E",6
"872106029751875B",9
"872130781108473E",10
"872178698387868E",12
"872212077199442A",4
"872232382415307B",9
"872238585863743C",14
"872284224861546B",2
"87231728138641C",10
"872322981636523A",10
"872361968510626C",14
"872381214116882B",10
"872392614570009D",4
"872403234707420B",5
"872411989556205C",5
"872498479933889D",4
"872537608260132D",11
"872557155882527A",16
"872619280760202D",16
"872661940419642D",4
"872701854742719C",10
"872707802446254E",7
"872725085572135C",12
"872727351557424E",7
"872774845932861E",16
"872811655700097C",15
"87281711794140A",11
"872928727327458B",14
"872973272131342C",14
"873043165967595B",5
"873246884127112E",11
"873332089320933E",12
"873369210228230B",2
"873374522338760A",14
"873384294237759C",5
"873427852654334A",4
"873471062445676E",10
"8735185637520D",4
"873675951365598B",3
"873728568077190A",6
"873739546396465A",13
"873747007883261A",2
"873854439271728A",15
"873873683916539E",19
"87388273168941C",3
"873893688487951A",7
"874033878061325C",6
"874181400282546D",2
"874223282218587A",2
"874289398968709C",9
"874319434825747D",4
"874488173373534B",9
"874610262036431A",12
"874611908276978A",5
"874687583219239E",16
"874717808718905E",11
"874979340164126B",14
"875036831322778B",16
"875057447286885A",12
"875143910389635E",10
"87517546211832E",9
"875301253119680E",10
"875355100356213E",12
"875404500047632C",5
"875426871794009A",10
"875553414588167A",13
"875620354649689D",15
"875635282962115A",8
"875649446365458E",3
"875685469764323E",10
"875715491521299D",12
"875740221184535A",11
"875777579057709E",11
"875790504821708C",6
"87579571016253A",5
"875813418412742A",3
"875828713823359A",10
"875843107541714B",4
"875892563688586D",6
"875892687217797A",11
"875940724291347B",14
"875977395068267E",3
"8760184915634B",14
"87618288199175C",11
"876254708083342C",2
"876282416567289B",6
"87628256871458B",17
"87630091884289D",10
"876308637040894D",13
"876329719739414C",5
"876409879058965D",3
"876508745398822D",4
"87656086067479D",13
"876603500763009D",4
"876603818665388D",7
"876606499145664D",2
"876641592106662E",11
"87686664202344D",6
"87688220880186C",4
"87692182964143D",10
"876924303822988A",6
"876932155271066E",2
"876971884586505B",11
"877011089462833E",3
"877035196030C",4
"877040741898304A",8
"877050418980757E",6
"877132942115755E",10
"877133172922878A",12
"877148876758390C",16
"877163767605285B",10
"877177261397515E",11
"87719948910174E",4
"877232518891709B",14
"877297939537193D",3
"877323241437665C",3
"877341045635554B",11
"87734218518780B",6
"877350307708376D",8
"877360985545817A",5
"877413260643764C",14
"877472891725002A",7
"87757718041029A",8
"877610270470476B",13
"877614945273916C",4
"877803261525468E",5
"877855516763445D",12
"877891796662019C",14
"877959919995197A",14
"878046743857046C",15
"878062289714209E",12
"878069468418874D",14
"878091686899972B",2
"878099565889343A",6
"878260034202921B",11
"878272671824959A",6
"878310003550298D",18
"878444280146979E",2
"878488069231873E",7
"878536258608873C",2
"87856298651883A",11
"878583259613623D",11
"878588270839940D",11
"878628861953881E",13
"878738866521775A",16
"878769011687006B",13
"878788489596943C",7
"878887895603954B",11
"878935788116637C",6
"878941594563476A",8
"878965714983790D",15
"878970753655062B",3
"879071167941858C",13
"879135938541154B",2
"879205232583932E",5
"879227201210067E",3
"879249662472631E",16
"879322068397901B",8
"879366402437325E",4
"879368012909384B",3
"879402704694083B",4
"879420861081282B",12
"879424142710040A",10
"879442770583375A",12
"879468850197141A",4
"879470857060664D",5
"879554026678296E",13
"879565033030166B",14
"879640584945613E",13
"879666495948736D",18
"879788365577432D",8
"879910087617762B",11
"879910978598149B",6
"879952034609099B",3
"880055700136310B",5
"880074557837756E",5
"880125559793209C",13
"880133283316427A",17
"880174468535364D",15
"880184771753669B",12
"880270223074425B",12
"880305983047288C",7
"880329249346158D",12
"880357957119875C",7
"880375107624330A",7
"880404244147730A",5
"88054684408349E",7
"880563867887472E",4
"880614832188788D",6
"880626253256131C",8
"880640744396093A",8
"880773463590904D",5
"880842313506997D",10
"880851901714264E",16
"880980904714301E",2
"881059778922400D",13
"881104578643999E",6
"881132062300129C",11
"881134722136776E",15
"881246326569845E",4
"881249905907208E",6
"881269854430869B",7
"881273976462200E",3
"881288620149743E",5
"881290100843537C",10
"8813170892770C",13
"881321669892906D",6
"881376369206967C",8
"881475604727231C",3
"88149554875690C",13
"881542165802982C",6
"881572942107622A",3
"881576021635655C",4
"881578713422855D",4
"881609906211152A",7
"881653621904375E",3
"88165617244050A",17
"881759591617146C",2
"881765669768420D",15
"881771685055173A",12
"881781458446106A",16
"881910485415813C",12
"881937179675997B",10
"881947981648466E",12
"881970785607657A",14
"881979146894291C",12
"882032511576059D",3
"882045419983001C",9
"882053993995257A",14
"882071872111002B",13
"882079580621996A",3
"882083994708941A",13
"882087534950526C",3
"882114432868214B",7
"882114721062310D",10
"882147179698324C",5
"882219957522838D",9
"882238205198883B",17
"882253035425710B",2
"882280598967904B",2
"882298465095992E",4
"882366326988753A",12
"882371364921119C",14
"882406912309689B",12
"882449019579681E",9
"882482631787127A",7
"882484562863263C",7
"882517246947575C",13
"88252741042286D",2
"882534374198007A",14
"882586092166671A",15
"88260065296756A",4
"882604981962783C",9
"882622774727392E",11
"882636820228046C",12
"882698133339670B",8
"882733962579627E",14
"88275764224733C",10
"882803600968395E",8
"882880398291585B",14
"882982728844714A",12
"883003564399006C",10
"883033246116647B",3
"883051898454386B",13
"883108237101728B",9
"883111297955600E",17
"883136932199913B",11
"883200292848354E",2
"883232347582286A",10
"883429898704088A",12
"883449826938122D",7
"883543778697404B",10
"883676900132681B",14
"883692638167927D",16
"883797934742240A",3
"883815878596467C",9
"883818609778154B",4
"883832626151153B",3
"883869893609081A",12
"883900355892961A",7
"883928447347446E",14
"88406045628149D",3
"884226744268596B",14
"884319512185732B",3
"884555142072762C",12
"884605290913730D",14
"884654220231823B",10
"884734572989807A",7
"884736825010351D",4
"884752905128945C",5
"884771937018380C",2
"884792043340905A",5
"884857130343063A",2
"884878984618948B",14
"884921001518759E",5
"884925735643110E",2
"884977330225040E",6
"885017399879769D",8
"885055885877275C",10
"885092534279015D",13
"885102175931859E",6
"885102841178627D",11
"885175062590878E",13
"885196654676615B",9
"885227708250787E",2
"885256548492303A",10
"885276770002126B",11
"88527954728974B",17
"88531138298930B",9
"885393070998515B",4
"885508487443332B",14
"885523245674378C",12
"885526710081411B",10
"885706453729711A",2
"885715998502904E",11
"885720672213242B",10
